Cantidad_Total_Productos,Compra_Total,Cantidad_Compras,Total_Subcategorias_Compradas,Q_Productos_Compra,Ticket_Compra,Cluster
1,782.99,1,1,1.0,782.99,Cluster 4
3,2348.97,1,1,3.0,2348.97,Cluster 4
1,782.99,1,1,1.0,782.99,Cluster 4
1,2071.4197,1,1,1.0,2071.4197,Cluster 4
1,2071.4197,1,1,1.0,2071.4197,Cluster 4
1,2049.0981,1,1,1.0,2049.0981,Cluster 4
1,2049.0981,1,1,1.0,2049.0981,Cluster 4
1,2049.0981,1,1,1.0,2049.0981,Cluster 4
1,2071.4197,1,1,1.0,2071.4197,Cluster 4
1,2071.4197,1,1,1.0,2071.4197,Cluster 4
1,2071.4197,1,1,1.0,2071.4197,Cluster 4
1,2049.0981,1,1,1.0,2049.0981,Cluster 4
1,2071.4197,1,1,1.0,2071.4197,Cluster 4
1,2049.0981,1,1,1.0,2049.0981,Cluster 4
1,2071.4197,1,1,1.0,2071.4197,Cluster 4
1,2071.4197,1,1,1.0,2071.4197,Cluster 4
1,2071.4197,1,1,1.0,2071.4197,Cluster 4
1,2049.0981,1,1,1.0,2049.0981,Cluster 4
1,2071.4197,1,1,1.0,2071.4197,Cluster 4
1,2049.0981,1,1,1.0,2049.0981,Cluster 4
1,2071.4197,1,1,1.0,2071.4197,Cluster 4
1,2071.4197,1,1,1.0,2071.4197,Cluster 4
1,2049.0981,1,1,1.0,2049.0981,Cluster 4
1,2071.4197,1,1,1.0,2071.4197,Cluster 4
1,2049.0981,1,1,1.0,2049.0981,Cluster 4
1,2071.4197,1,1,1.0,2071.4197,Cluster 4
1,2049.0981,1,1,1.0,2049.0981,Cluster 4
1,2049.0981,1,1,1.0,2049.0981,Cluster 4
1,2049.0981,1,1,1.0,2049.0981,Cluster 4
1,2049.0981,1,1,1.0,2049.0981,Cluster 4
1,2071.4197,1,1,1.0,2071.4197,Cluster 4
1,2071.4197,1,1,1.0,2071.4197,Cluster 4
1,2071.4197,1,1,1.0,2071.4197,Cluster 4
1,2071.4197,1,1,1.0,2071.4197,Cluster 4
1,2071.4197,1,1,1.0,2071.4197,Cluster 4
1,2071.4197,1,1,1.0,2071.4197,Cluster 4
1,2049.0981,1,1,1.0,2049.0981,Cluster 4
1,2071.4197,1,1,1.0,2071.4197,Cluster 4
1,2071.4197,1,1,1.0,2071.4197,Cluster 4
1,782.99,1,1,1.0,782.99,Cluster 4
1,782.99,1,1,1.0,782.99,Cluster 4
5,2407.91,2,2,2.5,1203.955,Cluster 2
30,2909.64,6,6,5.0,484.94,Cluster 1
1,2294.99,1,1,1.0,2294.99,Cluster 4
14,2395.86,4,4,3.5,598.965,Cluster 1
12,2626.82,3,3,4.0,875.6067,Cluster 2
15,2496.39,4,4,3.75,624.0975,Cluster 1
11,2389.89,3,3,3.6666667,796.63,Cluster 2
22,2801.78,5,5,4.4,560.356,Cluster 1
13,2364.07,4,4,3.25,591.0175,Cluster 1
6,2306.44,2,2,3.0,1153.22,Cluster 2
1,2294.99,1,1,1.0,2294.99,Cluster 4
1,2294.99,1,1,1.0,2294.99,Cluster 4
10,3065.89,3,3,3.3333333,1021.9633,Cluster 2
6,2404.89,2,2,3.0,1202.445,Cluster 2
5,2407.91,2,2,2.5,1203.955,Cluster 2
7,2426.87,2,2,3.5,1213.435,Cluster 2
13,2756.81,3,3,4.3333335,918.93665,Cluster 2
5,2329.15,2,2,2.5,1164.575,Cluster 2
12,2769.37,3,3,4.0,923.12335,Cluster 2
7,2529.93,2,2,3.5,1264.965,Cluster 2
26,2616.94,7,7,3.7142856,373.84857,Cluster 1
13,2807.87,3,3,4.3333335,935.95667,Cluster 2
1,2319.99,1,1,1.0,2319.99,Cluster 4
14,2499.11,4,4,3.5,624.7775,Cluster 1
7,2504.93,2,2,3.5,1252.465,Cluster 2
12,2893.88,3,3,4.0,964.62665,Cluster 2
1,2319.99,1,1,1.0,2319.99,Cluster 4
6,2594.94,2,2,3.0,1297.47,Cluster 2
1,2319.99,1,1,1.0,2319.99,Cluster 4
16,2539.84,4,4,4.0,634.96,Cluster 1
11,2592.85,3,3,3.6666667,864.2833,Cluster 2
21,2636.79,5,5,4.2,527.358,Cluster 1
5,2334.95,2,2,2.5,1167.475,Cluster 2
1,2319.99,1,1,1.0,2319.99,Cluster 4
21,2543.18,5,5,4.2,508.636,Cluster 1
10,2677.86,3,3,3.3333333,892.62,Cluster 2
1,2294.99,1,1,1.0,2294.99,Cluster 4
6,2594.94,2,2,3.0,1297.47,Cluster 2
7,2649.93,2,2,3.5,1324.965,Cluster 2
11,2489.93,3,3,3.6666667,829.9767,Cluster 2
5,2434.99,2,2,2.5,1217.495,Cluster 2
16,2694.9,4,4,4.0,673.725,Cluster 1
6,2331.44,2,2,3.0,1165.72,Cluster 2
10,2527.85,3,3,3.3333333,842.61664,Cluster 2
13,2636.81,3,3,4.3333335,878.93665,Cluster 2
9,2612.91,3,3,3.0,870.97,Cluster 2
5,2407.91,2,2,2.5,1203.955,Cluster 2
13,2558.83,4,4,3.25,639.7075,Cluster 1
16,2595.84,4,4,4.0,648.96,Cluster 1
5,2799.99,2,2,2.5,1399.995,Cluster 2
19,2717.81,5,5,3.8,543.562,Cluster 1
10,2489.95,3,3,3.3333333,829.98334,Cluster 2
1,2294.99,1,1,1.0,2294.99,Cluster 4
1,2294.99,1,1,1.0,2294.99,Cluster 4
12,2626.82,3,3,4.0,875.6067,Cluster 2
5,2434.99,2,2,2.5,1217.495,Cluster 2
19,3066.83,5,5,3.8,613.366,Cluster 1
22,2570.72,5,5,4.4,514.144,Cluster 1
9,2354.91,3,3,3.0,784.97,Cluster 2
1,2294.99,1,1,1.0,2294.99,Cluster 4
10,2700.41,3,3,3.3333333,900.13666,Cluster 2
11,2824.89,3,3,3.6666667,941.63,Cluster 2
11,2364.89,3,3,3.6666667,788.2967,Cluster 2
1,2294.99,1,1,1.0,2294.99,Cluster 4
1,2319.99,1,1,1.0,2319.99,Cluster 4
1,2319.99,1,1,1.0,2319.99,Cluster 4
13,2674.91,4,4,3.25,668.7275,Cluster 1
11,2699.84,3,3,3.6666667,899.94666,Cluster 2
7,2504.99,2,2,3.5,1252.495,Cluster 2
20,2597.01,5,5,4.0,519.402,Cluster 1
15,2674.8,4,4,3.75,668.7,Cluster 1
5,2407.91,2,2,2.5,1203.955,Cluster 2
11,2519.94,3,3,3.6666667,839.98,Cluster 2
6,2469.94,2,2,3.0,1234.97,Cluster 2
1,2319.99,1,1,1.0,2319.99,Cluster 4
7,2504.93,2,2,3.5,1252.465,Cluster 2
21,2588.79,5,5,4.2,517.758,Cluster 1
15,2539.85,4,4,3.75,634.9625,Cluster 1
5,2434.95,2,2,2.5,1217.475,Cluster 2
1,2319.99,1,1,1.0,2319.99,Cluster 4
9,2574.95,3,3,3.0,858.31665,Cluster 2
7,2529.99,2,2,3.5,1264.995,Cluster 2
10,2389.9,3,3,3.3333333,796.63336,Cluster 2
7,2379.93,2,2,3.5,1189.965,Cluster 2
16,2521.19,4,4,4.0,630.2975,Cluster 1
9,2354.91,3,3,3.0,784.97,Cluster 2
6,2429.89,2,2,3.0,1214.945,Cluster 2
7,2308.73,2,2,3.5,1154.365,Cluster 2
7,3014.99,2,2,3.5,1507.495,Cluster 2
7,2504.93,2,2,3.5,1252.465,Cluster 2
16,2694.89,4,4,4.0,673.7225,Cluster 1
16,2727.8,4,4,4.0,681.95,Cluster 1
13,2636.81,3,3,4.3333335,878.93665,Cluster 2
19,2463.81,4,4,4.75,615.9525,Cluster 1
16,2694.84,4,4,4.0,673.71,Cluster 1
13,2738.83,4,4,3.25,684.7075,Cluster 1
17,2729.88,4,4,4.25,682.47,Cluster 1
11,2671.83,3,3,3.6666667,890.61,Cluster 2
12,2626.82,3,3,4.0,875.6067,Cluster 2
5,2434.95,2,2,2.5,1217.475,Cluster 2
16,2432.6,4,4,4.0,608.15,Cluster 1
22,2940.35,5,5,4.4,588.07,Cluster 1
17,2708.78,4,4,4.25,677.195,Cluster 1
17,2444.35,4,4,4.25,611.0875,Cluster 1
7,2529.93,2,2,3.5,1264.965,Cluster 2
1,2294.99,1,1,1.0,2294.99,Cluster 4
18,2511.76,4,4,4.5,627.94,Cluster 1
18,3274.94,4,4,4.5,818.735,Cluster 1
5,2514.95,2,2,2.5,1257.475,Cluster 2
1,2319.99,1,1,1.0,2319.99,Cluster 4
5,2459.95,2,2,2.5,1229.975,Cluster 2
11,2421.65,3,3,3.6666667,807.2167,Cluster 2
11,2389.89,3,3,3.6666667,796.63,Cluster 2
11,2421.65,3,3,3.6666667,807.2167,Cluster 2
17,2599.83,4,4,4.25,649.9575,Cluster 1
18,2728.82,4,4,4.5,682.205,Cluster 1
15,2589.85,4,4,3.75,647.4625,Cluster 1
7,2504.93,2,2,3.5,1252.465,Cluster 2
16,2688.84,4,4,4.0,672.21,Cluster 1
10,2505.9,3,3,3.3333333,835.3,Cluster 2
7,2529.99,2,2,3.5,1264.995,Cluster 2
6,2494.94,2,2,3.0,1247.47,Cluster 2
16,2429.64,4,4,4.0,607.41,Cluster 1
14,2395.86,4,4,3.5,598.965,Cluster 1
9,2612.91,3,3,3.0,870.97,Cluster 2
23,2778.77,5,5,4.6,555.754,Cluster 1
18,2640.82,5,5,3.6,528.164,Cluster 1
11,3127.91,3,3,3.6666667,1042.6367,Cluster 2
23,5096.21,6,6,3.8333333,849.36835,Cluster 1
17,5046.27,5,5,3.4,1009.254,Cluster 1
11,2604.84,3,3,3.6666667,868.28,Cluster 2
6,2344.94,2,2,3.0,1172.47,Cluster 2
6,2494.94,2,2,3.0,1247.47,Cluster 2
12,2379.88,3,3,4.0,793.29333,Cluster 2
15,2400.85,4,4,3.75,600.2125,Cluster 1
16,2498.68,4,4,4.0,624.67,Cluster 1
22,2603.18,5,5,4.4,520.636,Cluster 1
20,2661.74,5,5,4.0,532.348,Cluster 1
7,3014.99,2,2,3.5,1507.495,Cluster 2
10,2626.74,3,3,3.3333333,875.58,Cluster 2
1,2294.99,1,1,1.0,2294.99,Cluster 4
1,2319.99,1,1,1.0,2319.99,Cluster 4
28,2805.18,6,6,4.6666665,467.53,Cluster 1
6,2594.94,2,2,3.0,1297.47,Cluster 2
11,2644.95,3,3,3.6666667,881.65,Cluster 2
7,952.29,2,2,3.5,476.145,Cluster 0
7,1659.65,2,2,3.5,829.825,Cluster 2
19,993.93,4,4,4.75,248.4825,Cluster 3
11,2549.95,3,3,3.6666667,849.98334,Cluster 2
11,2416.34,3,3,3.6666667,805.44666,Cluster 2
18,1409.82,4,4,4.5,352.455,Cluster 1
2,1079.98,1,1,2.0,1079.98,Cluster 4
17,5061.07,5,5,3.4,1012.214,Cluster 1
12,3622.38,3,3,4.0,1207.46,Cluster 2
1,2443.35,1,1,1.0,2443.35,Cluster 4
16,2772.64,4,4,4.0,693.16,Cluster 1
8,3789.5,2,2,4.0,1894.75,Cluster 2
8,2753.64,2,2,4.0,1376.82,Cluster 2
7,2263.01,2,2,3.5,1131.505,Cluster 2
9,2436.99,2,2,4.5,1218.495,Cluster 2
6,2483.1,2,2,3.0,1241.55,Cluster 2
5,2663.31,2,2,2.5,1331.655,Cluster 2
16,2666.36,4,4,4.0,666.59,Cluster 1
1,2443.35,1,1,1.0,2443.35,Cluster 4
10,2704.31,3,3,3.3333333,901.43665,Cluster 2
6,2559.02,2,2,3.0,1279.51,Cluster 2
10,2810.9,3,3,3.3333333,936.9667,Cluster 2
13,2494.87,4,4,3.25,623.7175,Cluster 1
5,2359.95,2,2,2.5,1179.975,Cluster 2
16,2564.84,4,4,4.0,641.21,Cluster 1
16,2628.88,4,4,4.0,657.22,Cluster 1
1,539.99,1,1,1.0,539.99,Cluster 4
21,1838.79,4,4,5.25,459.6975,Cluster 1
18,2102.27,4,4,4.5,525.5675,Cluster 1
1,2443.35,1,1,1.0,2443.35,Cluster 4
7,1189.43,2,2,3.5,594.715,Cluster 2
3,2308.47,1,1,3.0,2308.47,Cluster 4
17,2464.83,4,4,4.25,616.2075,Cluster 1
8,1586.68,2,2,4.0,793.34,Cluster 2
18,2658.32,4,4,4.5,664.58,Cluster 1
18,2492.12,4,4,4.5,623.03,Cluster 1
12,1965.88,3,3,4.0,655.29333,Cluster 2
12,2523.38,3,3,4.0,841.12665,Cluster 2
7,1788.93,2,2,3.5,894.465,Cluster 2
5,969.45,2,2,2.5,484.725,Cluster 2
7,796.29,2,2,3.5,398.145,Cluster 0
11,2136.44,3,3,3.6666667,712.14667,Cluster 2
1,1700.99,1,1,1.0,1700.99,Cluster 4
6,2645.66,2,2,3.0,1322.83,Cluster 2
8,3819.5,2,2,4.0,1909.75,Cluster 2
8,2483.64,2,2,4.0,1241.82,Cluster 2
11,1683.89,3,3,3.6666667,561.2967,Cluster 2
5,1049.45,2,2,2.5,524.725,Cluster 2
13,1944.59,3,3,4.3333335,648.19666,Cluster 2
12,2638.96,3,3,4.0,879.6533,Cluster 2
5,2524.03,2,2,2.5,1262.015,Cluster 2
14,2584.94,4,4,3.5,646.235,Cluster 1
8,1538.64,2,2,4.0,769.32,Cluster 2
5,778.31,2,2,2.5,389.155,Cluster 2
7,2594.01,2,2,3.5,1297.005,Cluster 2
14,2001.8,3,3,4.6666665,667.26666,Cluster 2
11,1347.91,3,3,3.6666667,449.30334,Cluster 2
16,834.84,4,4,4.0,208.71,Cluster 3
12,1218.08,3,3,4.0,406.02667,Cluster 3
14,1699.86,3,3,4.6666665,566.62,Cluster 3
8,1744.92,2,2,4.0,872.46,Cluster 2
12,1806.38,3,3,4.0,602.12665,Cluster 2
19,1590.87,4,4,4.75,397.7175,Cluster 1
18,1359.82,4,4,4.5,339.955,Cluster 1
9,1754.91,2,2,4.5,877.455,Cluster 2
18,1258.82,4,4,4.5,314.705,Cluster 1
13,1699.87,3,3,4.3333335,566.62335,Cluster 3
19,2527.51,4,4,4.75,631.8775,Cluster 1
6,1219.94,2,2,3.0,609.97,Cluster 2
11,1545.61,3,3,3.6666667,515.2033,Cluster 2
17,2536.39,4,4,4.25,634.0975,Cluster 1
5,679.95,2,2,2.5,339.975,Cluster 0
12,2888.9,3,3,4.0,962.9667,Cluster 2
5,2583.31,2,2,2.5,1291.655,Cluster 2
8,2639.64,2,2,4.0,1319.82,Cluster 2
17,983.13,4,4,4.25,245.7825,Cluster 3
22,2973.14,5,5,4.4,594.628,Cluster 1
10,2615.51,3,3,3.3333333,871.8367,Cluster 2
19,2581.17,4,4,4.75,645.2925,Cluster 1
1,1120.49,1,1,1.0,1120.49,Cluster 4
15,2649.21,4,4,3.75,662.3025,Cluster 1
1,2443.35,1,1,1.0,2443.35,Cluster 4
7,2653.29,2,2,3.5,1326.645,Cluster 2
15,2799.65,4,4,3.75,699.9125,Cluster 1
5,1916.95,2,2,2.5,958.475,Cluster 2
10,2025.9,3,3,3.3333333,675.3,Cluster 2
5,801.29,2,2,2.5,400.645,Cluster 2
16,2662.2,4,4,4.0,665.55,Cluster 1
11,2740.75,3,3,3.6666667,913.5833,Cluster 2
15,2635.46,4,4,3.75,658.865,Cluster 1
1,2443.35,1,1,1.0,2443.35,Cluster 4
6,1875.94,2,2,3.0,937.97,Cluster 2
21,2094.79,5,5,4.2,418.958,Cluster 1
9,2040.91,3,3,3.0,680.30334,Cluster 2
14,1828.36,4,4,3.5,457.09,Cluster 1
17,2034.83,4,4,4.25,508.7075,Cluster 1
1,1700.99,1,1,1.0,1700.99,Cluster 4
12,2004.88,3,3,4.0,668.29333,Cluster 2
12,1862.38,3,3,4.0,620.79333,Cluster 2
15,2080.85,4,4,3.75,520.2125,Cluster 1
12,1862.38,3,3,4.0,620.79333,Cluster 2
13,1964.87,3,3,4.3333335,654.95667,Cluster 2
16,2237.84,4,4,4.0,559.46,Cluster 1
6,1217.9,2,2,3.0,608.95,Cluster 2
16,1213.64,4,4,4.0,303.41,Cluster 3
13,1854.07,3,3,4.3333335,618.0233,Cluster 2
10,1227.91,3,3,3.3333333,409.30334,Cluster 2
7,1730.93,2,2,3.5,865.465,Cluster 2
9,800.91,3,3,3.0,266.97,Cluster 3
18,2589.34,4,4,4.5,647.335,Cluster 1
7,2508.43,2,2,3.5,1254.215,Cluster 2
5,2583.31,2,2,2.5,1291.655,Cluster 2
17,2792.19,4,4,4.25,698.0475,Cluster 1
13,2527.23,3,3,4.3333335,842.41,Cluster 2
7,2653.29,2,2,3.5,1326.645,Cluster 2
17,2563.19,4,4,4.25,640.7975,Cluster 1
5,2475.15,2,2,2.5,1237.575,Cluster 2
15,2709.21,4,4,3.75,677.3025,Cluster 1
15,2797.26,4,4,3.75,699.315,Cluster 1
7,2653.29,2,2,3.5,1326.645,Cluster 2
1,2443.35,1,1,1.0,2443.35,Cluster 4
9,2511.11,3,3,3.0,837.0367,Cluster 2
1,2443.35,1,1,1.0,2443.35,Cluster 4
17,2563.19,4,4,4.25,640.7975,Cluster 1
6,2488.3,2,2,3.0,1244.15,Cluster 2
7,2497.29,2,2,3.5,1248.645,Cluster 2
22,2833.14,5,5,4.4,566.628,Cluster 1
10,2593.7,3,3,3.3333333,864.56665,Cluster 2
15,2851.69,4,4,3.75,712.9225,Cluster 1
10,2593.7,3,3,3.3333333,864.56665,Cluster 2
1,2443.35,1,1,1.0,2443.35,Cluster 4
7,2497.29,2,2,3.5,1248.645,Cluster 2
1,1700.99,1,1,1.0,1700.99,Cluster 4
6,1970.94,2,2,3.0,985.47,Cluster 2
6,2380.94,2,2,3.0,1190.47,Cluster 2
1,1700.99,1,1,1.0,1700.99,Cluster 4
7,1910.93,2,2,3.5,955.465,Cluster 2
2,1079.98,1,1,2.0,1079.98,Cluster 4
13,623.87,3,3,4.3333335,207.95667,Cluster 3
17,1954.83,4,4,4.25,488.7075,Cluster 1
13,1228.87,3,3,4.3333335,409.62332,Cluster 3
26,1673.74,5,5,5.2,334.748,Cluster 1
18,1329.82,4,4,4.5,332.455,Cluster 1
10,684.05,3,3,3.3333333,228.01666,Cluster 3
25,1229.01,5,5,5.0,245.802,Cluster 1
1,1120.49,1,1,1.0,1120.49,Cluster 4
13,2564.87,3,3,4.3333335,854.95667,Cluster 2
1,1120.49,1,1,1.0,1120.49,Cluster 4
7,3561.43,2,2,3.5,1780.715,Cluster 2
16,2374.04,4,4,4.0,593.51,Cluster 1
7,1444.43,2,2,3.5,722.215,Cluster 2
8,2450.92,2,2,4.0,1225.46,Cluster 2
13,2315.87,3,3,4.3333335,771.95667,Cluster 2
2,2240.98,1,1,2.0,2240.98,Cluster 4
6,2440.94,2,2,3.0,1220.47,Cluster 2
3,3361.47,1,1,3.0,3361.47,Cluster 4
7,3577.43,2,2,3.5,1788.715,Cluster 2
5,1260.45,2,2,2.5,630.225,Cluster 2
12,2761.94,3,3,4.0,920.64667,Cluster 2
7,3501.43,2,2,3.5,1750.715,Cluster 2
14,1163.86,3,3,4.6666665,387.95334,Cluster 3
2,1079.98,1,1,2.0,1079.98,Cluster 4
8,1133.92,2,2,4.0,566.96,Cluster 0
7,1759.93,2,2,3.5,879.965,Cluster 2
12,3729.38,3,3,4.0,1243.1267,Cluster 2
1,1120.49,1,1,1.0,1120.49,Cluster 4
7,3577.43,2,2,3.5,1788.715,Cluster 2
7,2773.29,2,2,3.5,1386.645,Cluster 2
6,2618.3,2,2,3.0,1309.15,Cluster 2
15,2823.21,4,4,3.75,705.8025,Cluster 1
5,2583.31,2,2,2.5,1291.655,Cluster 2
1,2443.35,1,1,1.0,2443.35,Cluster 4
1,2443.35,1,1,1.0,2443.35,Cluster 4
14,3440.36,3,3,4.6666665,1146.7866,Cluster 2
7,2638.95,2,2,3.5,1319.475,Cluster 2
7,1330.43,2,2,3.5,665.215,Cluster 2
7,2638.95,2,2,3.5,1319.475,Cluster 2
3,3361.47,1,1,3.0,3361.47,Cluster 4
14,2769.22,4,4,3.5,692.305,Cluster 1
15,3715.35,3,3,5.0,1238.45,Cluster 2
7,2653.29,2,2,3.5,1326.645,Cluster 2
10,2508.26,3,3,3.3333333,836.0867,Cluster 2
13,2662.89,3,3,4.3333335,887.63,Cluster 2
22,904.73,5,5,4.4,180.946,Cluster 1
7,749.93,2,2,3.5,374.965,Cluster 0
12,1153.88,3,3,4.0,384.62668,Cluster 3
23,3484.99,5,5,4.6,696.998,Cluster 1
12,3238.95,3,3,4.0,1079.65,Cluster 2
1,2443.35,1,1,1.0,2443.35,Cluster 4
10,2504.26,3,3,3.3333333,834.75336,Cluster 2
17,2702.61,4,4,4.25,675.6525,Cluster 1
1,2443.35,1,1,1.0,2443.35,Cluster 4
5,1900.95,2,2,2.5,950.475,Cluster 2
9,2436.99,2,2,4.5,1218.495,Cluster 2
7,2508.43,2,2,3.5,1254.215,Cluster 2
13,1874.87,3,3,4.3333335,624.95667,Cluster 2
5,1900.95,2,2,2.5,950.475,Cluster 2
17,2090.83,4,4,4.25,522.7075,Cluster 1
17,2076.83,4,4,4.25,519.2075,Cluster 1
7,1254.93,2,2,3.5,627.465,Cluster 2
10,2006.9,3,3,3.3333333,668.9667,Cluster 2
8,1208.92,2,2,4.0,604.46,Cluster 2
6,1115.94,2,2,3.0,557.97,Cluster 2
15,825.85,4,4,3.75,206.4625,Cluster 3
16,732.34,4,4,4.0,183.085,Cluster 3
1,1700.99,1,1,1.0,1700.99,Cluster 4
18,2173.82,4,4,4.5,543.455,Cluster 1
17,2055.83,4,4,4.25,513.9575,Cluster 1
3,3361.47,1,1,3.0,3361.47,Cluster 4
13,1917.37,3,3,4.3333335,639.12335,Cluster 2
17,2951.33,4,4,4.25,737.8325,Cluster 1
6,647.44,2,2,3.0,323.72,Cluster 0
3,1619.97,1,1,3.0,1619.97,Cluster 4
20,1217.8,4,4,5.0,304.45,Cluster 1
6,662.44,2,2,3.0,331.22,Cluster 0
6,714.94,2,2,3.0,357.47,Cluster 0
15,612.35,4,4,3.75,153.0875,Cluster 3
16,1820.84,4,4,4.0,455.21,Cluster 1
15,649.85,4,4,3.75,162.4625,Cluster 3
5,575.95,2,2,2.5,287.975,Cluster 0
22,2038.78,5,5,4.4,407.756,Cluster 1
9,1919.91,2,2,4.5,959.955,Cluster 2
19,2693.31,4,4,4.75,673.3275,Cluster 1
8,1664.92,2,2,4.0,832.46,Cluster 2
8,1664.92,2,2,4.0,832.46,Cluster 2
8,1208.92,2,2,4.0,604.46,Cluster 2
12,1198.88,3,3,4.0,399.62668,Cluster 3
10,2654.26,3,3,3.3333333,884.75336,Cluster 2
16,2718.2,4,4,4.0,679.55,Cluster 1
7,2438.01,2,2,3.5,1219.005,Cluster 2
13,1685.87,3,3,4.3333335,561.95667,Cluster 3
15,641.85,4,4,3.75,160.4625,Cluster 3
14,1760.36,3,3,4.6666665,586.7867,Cluster 3
6,1165.94,2,2,3.0,582.97,Cluster 2
2,1079.98,1,1,2.0,1079.98,Cluster 4
6,714.94,2,2,3.0,357.47,Cluster 0
6,714.94,2,2,3.0,357.47,Cluster 0
12,2620.09,3,3,4.0,873.36334,Cluster 2
1,2443.35,1,1,1.0,2443.35,Cluster 4
17,1825.83,4,4,4.25,456.4575,Cluster 1
3,1619.97,1,1,3.0,1619.97,Cluster 4
7,1759.93,2,2,3.5,879.965,Cluster 2
10,863.4,3,3,3.3333333,287.8,Cluster 3
17,3580.3,4,4,4.25,895.075,Cluster 1
15,1242.85,4,4,3.75,310.7125,Cluster 1
17,933.83,4,4,4.25,233.4575,Cluster 3
24,1944.76,5,5,4.8,388.952,Cluster 1
23,2714.09,5,5,4.6,542.818,Cluster 1
3,1619.97,1,1,3.0,1619.97,Cluster 4
11,2501.89,3,3,3.6666667,833.9633,Cluster 2
6,2380.94,2,2,3.0,1190.47,Cluster 2
12,1375.38,3,3,4.0,458.46,Cluster 3
13,3527.37,3,3,4.3333335,1175.79,Cluster 2
7,3561.43,2,2,3.5,1780.715,Cluster 2
7,3577.43,2,2,3.5,1788.715,Cluster 2
1,1120.49,1,1,1.0,1120.49,Cluster 4
7,3501.43,2,2,3.5,1750.715,Cluster 2
5,2475.15,2,2,2.5,1237.575,Cluster 2
5,2583.31,2,2,2.5,1291.655,Cluster 2
6,2606.35,2,2,3.0,1303.175,Cluster 2
7,2491.05,2,2,3.5,1245.525,Cluster 2
1,1700.99,1,1,1.0,1700.99,Cluster 4
7,1850.93,2,2,3.5,925.465,Cluster 2
10,1961.9,3,3,3.3333333,653.9667,Cluster 2
5,1900.95,2,2,2.5,950.475,Cluster 2
17,3025.87,4,4,4.25,756.4675,Cluster 1
11,2513.89,3,3,3.6666667,837.9633,Cluster 2
5,2583.31,2,2,2.5,1291.655,Cluster 2
18,2399.62,4,4,4.5,599.905,Cluster 1
13,2598.87,4,4,3.25,649.7175,Cluster 1
15,2880.3,4,4,3.75,720.075,Cluster 1
5,2475.15,2,2,2.5,1237.575,Cluster 2
2,2429.7,1,1,2.0,2429.7,Cluster 4
6,2606.35,2,2,3.0,1303.175,Cluster 2
8,1794.92,2,2,4.0,897.46,Cluster 2
7,2558.01,2,2,3.5,1279.005,Cluster 2
10,2039.4,3,3,3.3333333,679.8,Cluster 2
1,2384.07,1,1,1.0,2384.07,Cluster 4
13,1729.87,3,3,4.3333335,576.62335,Cluster 3
6,2429.02,2,2,3.0,1214.51,Cluster 2
1,2384.07,1,1,1.0,2384.07,Cluster 4
5,2524.03,2,2,2.5,1262.015,Cluster 2
17,2503.91,4,4,4.25,625.9775,Cluster 1
12,2462.96,3,3,4.0,820.9867,Cluster 2
28,2812.8,6,6,4.6666665,468.8,Cluster 1
6,2429.02,2,2,3.0,1214.51,Cluster 2
11,2698.97,3,3,3.6666667,899.6567,Cluster 2
5,2524.03,2,2,2.5,1262.015,Cluster 2
15,2459.13,4,4,3.75,614.7825,Cluster 1
19,2734.89,4,4,4.75,683.7225,Cluster 1
9,2439.99,3,3,3.0,813.33,Cluster 2
20,1725.3,5,5,4.0,345.06,Cluster 1
21,3745.29,4,4,5.25,936.3225,Cluster 1
7,2415.93,2,2,3.5,1207.965,Cluster 2
6,1333.98,2,2,3.0,666.99,Cluster 2
12,2698.24,3,3,4.0,899.4133,Cluster 2
11,3700.47,3,3,3.6666667,1233.49,Cluster 2
23,4092.35,5,5,4.6,818.47,Cluster 1
7,1424.79,2,2,3.5,712.395,Cluster 2
6,1389.8,2,2,3.0,694.9,Cluster 2
14,1391.72,4,4,3.5,347.93,Cluster 1
17,1395.83,4,4,4.25,348.9575,Cluster 1
2,1079.98,1,1,2.0,1079.98,Cluster 4
10,663.4,3,3,3.3333333,221.13333,Cluster 3
7,686.93,2,2,3.5,343.465,Cluster 0
13,2467.95,3,3,4.3333335,822.65,Cluster 2
18,2672.9,4,4,4.5,668.225,Cluster 1
8,1727.42,2,2,4.0,863.71,Cluster 2
9,2436.99,2,2,4.5,1218.495,Cluster 2
7,952.29,2,2,3.5,476.145,Cluster 0
17,2833.85,4,4,4.25,708.4625,Cluster 1
10,2593.7,3,3,3.3333333,864.56665,Cluster 2
12,2630.29,3,3,4.0,876.7633,Cluster 2
12,2658.9,3,3,4.0,886.3,Cluster 2
17,2640.04,4,4,4.25,660.01,Cluster 1
6,787.3,2,2,3.0,393.65,Cluster 0
8,2402.0,2,2,4.0,1201.0,Cluster 2
7,1066.29,2,2,3.5,533.145,Cluster 2
7,1529.65,2,2,3.5,764.825,Cluster 2
9,2280.99,2,2,4.5,1140.495,Cluster 2
16,2507.92,4,4,4.0,626.98,Cluster 1
17,2781.23,4,4,4.25,695.3075,Cluster 1
1,2443.35,1,1,1.0,2443.35,Cluster 4
15,1762.65,3,3,5.0,587.55,Cluster 3
1,539.99,1,1,1.0,539.99,Cluster 4
15,641.85,4,4,3.75,160.4625,Cluster 3
7,1759.93,2,2,3.5,879.965,Cluster 2
17,1464.83,4,4,4.25,366.2075,Cluster 1
